293
0.126704633653	0.206587308249
0.119782430423	0.210597700553
0.112838227192	0.214569987741
0.105863889987	0.218488081353
0.098839418808	0.222317340373
0.091739143781	0.226003303279
0.0845140911858	0.229439145097
0.0771430815305	0.232548181871
0.0696233994249	0.235277710407
0.0619627935802	0.237585151867
0.0542076300219	0.239548814563
0.0463965882418	0.24127569334
0.0385529817066	0.242848168306
0.0306957937556	0.244351119571
0.0228285961856	0.245806733666
0.0149522191238	0.247206448416
0.00706055487483	0.24851568498
-0.00085317412933	0.249688704268
-0.00879061148224	0.250690659491
-0.0167469270569	0.251519916674
-0.0247219605992	0.252156753387
-0.0327064345411	0.252651238848
-0.0406996886286	0.25298451665
-0.0486968831155	0.253184969481
-0.0566971256973	0.253230142857
-0.0646960766277	0.253147553438
-0.0726930756529	0.252918344818
-0.0806860772555	0.252584059938
-0.0886734211814	0.25212757444
-0.0966539997355	0.251574806911
-0.104627116765	0.25091496312
-0.112590638296	0.250153739221
-0.120546822659	0.249313223671
-0.128490679472	0.248372060063
-0.136426297192	0.247359166982
-0.14435267582	0.246276276478
-0.152269913432	0.245129218678
-0.160180170282	0.243934251914
-0.168082714319	0.242688644133
-0.175978143619	0.241397359437
-0.183864726132	0.240059397827
-0.19174263173	0.238664465074
-0.199609262338	0.237211061177
-0.207466082056	0.235704650239
-0.215312358834	0.234142500209
-0.223147458698	0.232527709162
-0.230974309851	0.230871205303
-0.238791912292	0.229174720681
-0.246602364098	0.227440621323
-0.254403433218	0.225668773253
-0.262197083754	0.223863774549
-0.269983315706	0.222025625209
-0.277760164972	0.220149727158
-0.285529095653	0.218241544497
-0.293289741725	0.216299711201
-0.301041139085	0.214317897143
-0.308780689658	0.212294602323
-0.316508527418	0.21022759469
-0.324225518391	0.208117374244
-0.331931760652	0.205969771113
-0.339628486253	0.20378665132
-0.34731702532	0.20157571102
-0.355001404133	0.199351976491
-0.362673436159	0.197087627225
-0.37034230793	0.19480875168
-0.378008849575	0.192523912033
-0.385663544432	0.190197591624
-0.393311016857	0.187849780834
-0.400949936724	0.185472783511
